"Kingdom","Supergroup","Division","Class","Order","Family","Genus","Species","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Pegea","Pegea_confoederata","Eukaryota","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Pegea",NA
"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Antrodia","Antrodia_odora","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Antrodia",NA
"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Antrodia","Antrodia_sordida","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Agaricomycetes","Antrodia",NA
"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Solanderia","Solanderia_secunda","Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Solanderia",NA
"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Aequorea","Aequorea_victoria","Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Aequorea",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Psammorhynchus","Psammorhynchus_tubulipenis","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Psammorhynchus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Ephemera","Ephemera_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Ephemera",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Eurycope","Eurycope_sarsi","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Eurycope",NA
"Eukaryota","Rhizaria","Cercozoa","Filosa-Granofilosea","Filosa-Granofilosea_X","he2-lineage","he2-lineage_X","he2-lineage_X_sp.","Eukaryota","Rhizaria","Cercozoa","Filosa-Granofilosea","Filosa-Granofilosea_X","he2-lineage",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Pseudocalanus","Pseudocalanus_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Pseudocalanus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Acartia","Acartia_danae","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Acartia",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Achipteria","Achipteria_coleoptrata","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Achipteria",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Anachipteria","Anachipteria_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Anachipteria",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Collohmannia","Collohmannia_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Collohmannia",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Oryzomyopus","Oryzomyopus_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Oryzomyopus",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Macrostomorpha","Microstomum","Microstomum_lineare","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Macrostomorpha","Microstomum",NA
"Eukaryota","Rhizaria","Radiolaria","RAD-A","RAD-A_X","RAD-A_XX","RAD-A_XXX","RAD-A_XXX_sp.","Eukaryota","Rhizaria","Radiolaria","RAD-A",NA,NA,NA,NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Hydrozetes","Hydrozetes_confervae","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Hydrozetes",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Stradorhynchus","Stradorhynchus_sp.","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Stradorhynchus",NA
"Eukaryota","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Adineta","Adineta_vaga","Eukaryota","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Adineta",NA
"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Hymedesmia","Hymedesmia_pansa","Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Hymedesmia",NA
"Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachnida","Chlorarachnida_X","Chlorarachnion","Chlorarachnion_sp.","Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachnida","Chlorarachnida_X","Chlorarachnion",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Rogneda","Rogneda_colpaerti","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Rogneda",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Caligus","Caligus_fugu","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Caligus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Bradya","Bradya_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Bradya",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Syllis","Syllis_ferrani","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Syllis",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Caligus","Caligus_clemensi","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Caligus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Paracalanus","Paracalanus_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Paracalanus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Sinocalanus","Sinocalanus_sinensis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Sinocalanus",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Mytiloida","Modiolus","Modiolus_philippinarum","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Mytiloida","Modiolus",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Eucestoda","Gastrolecithus","Gastrolecithus_planus","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Eucestoda","Gastrolecithus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Drosophila","Drosophila_melanogaster","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Drosophila",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Mayetiola","Mayetiola_destructor","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Mayetiola",NA
"Eukaryota","Opisthokonta","Metazoa","Myxozoa","Myxozoa_X","Myxosporea","Pseudalataspora","Pseudalataspora_kovalevae","Eukaryota","Opisthokonta","Metazoa","Myxozoa","Myxozoa_X","Myxosporea","Pseudalataspora",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Crustacea_X","Crustacea_XX","Crustacea_XX_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea",NA,NA,NA
"Eukaryota","Opisthokonta","Mesomycetozoa","Ichthyosporea","Rhynosporida","Rhynosporidae_Desmocystidianae","Dermocystidium","Dermocystidium_salmonis","Eukaryota","Opisthokonta","Mesomycetozoa","Ichthyosporea","Rhynosporida","Rhynosporidae_Desmocystidianae","Dermocystidium",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocystida","Aulacanthidae","Aulacantha","Aulacantha_scolymantha","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocystida","Aulacanthidae","Aulacantha",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1","Dino-Group-II-Clade-1_X","Dino-Group-II-Clade-1_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-1",NA,NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium_fusiforme","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium",NA
"Eukaryota","Archaeplastida","Streptophyta","Zygnemophyceae","Zygnemophyceae_X","Zygnemophyceae_XX","Spirotaenia","Spirotaenia_condensata","Eukaryota","Archaeplastida","Streptophyta","Zygnemophyceae","Zygnemophyceae_X","Zygnemophyceae_XX","Spirotaenia",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Bittacus","Bittacus_pilicornis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Bittacus",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Scaphopoda","Scaphopoda_X","Rhabdus","Rhabdus_rectius","Eukaryota","Opisthokonta","Metazoa","Mollusca","Scaphopoda","Scaphopoda_X","Rhabdus",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Protobranchia","Solemya","Solemya_reidi","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Protobranchia","Solemya",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Protobranchia","Solemya","Solemya_velum","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Protobranchia","Solemya",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Arctodiaptomus","Arctodiaptomus_dorsalis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Arctodiaptomus",NA
"Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Microthoracida","Trochiliopsis","Trochiliopsis_australis","Eukaryota","Alveolata","Ciliophora","Nassophorea","Nassophorea_X","Microthoracida","Trochiliopsis",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-57","Dino-Group-II-Clade-57_X","Dino-Group-II-Clade-57_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-57",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Distaplia","Distaplia_dubia","Eukaryota","Opisthokonta","Metazoa","Urochordata","Urochordata_X","Ascidiacea","Distaplia",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Carditoida","Cardita","Cardita_leana","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Carditoida","Cardita",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocystida","Aulacanthidae","Auloceros","Auloceros_arborescens","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocystida","Aulacanthidae","Auloceros",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Plesiomma","Plesiomma_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Plesiomma",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Edwardsina","Edwardsina_gigantea","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Edwardsina",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Ericthonius","Ericthonius_brasiliensis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Ericthonius",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Brinkmanniella","Brinkmanniella_palmata","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Brinkmanniella",NA
"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Sirobasidium","Sirobasidium_brefeldianum","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Sirobasidium",NA
"Eukaryota","Amoebozoa","Conosa","Variosea","ATCC50593-Flamella-WIM80-lineage","Flamella-lineage","Flamella","Flamella_fluviatilis","Eukaryota","Amoebozoa","Conosa","Variosea","ATCC50593-Flamella-WIM80-lineage","Flamella-lineage","Flamella",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Boreus","Boreus_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Boreus",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogymnocellida","Phaeodinidae","Phaeodina","Phaeodina_sp.","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogymnocellida","Phaeodinidae","Phaeodina",NA
"Eukaryota","Alveolata","Ciliophora","Cyclotrichium_like_organism","Cyclotrichium_like_organism_X","Cyclotrichium_like_organism_XX","Cyclotrichium","Cyclotrichium_cyclokaryon","Eukaryota","Alveolata","Ciliophora","Cyclotrichium_like_organism","Cyclotrichium_like_organism_X","Cyclotrichium_like_organism_XX","Cyclotrichium",NA
"Eukaryota","Alveolata","Ciliophora","Prostomatea_3","Prostomatea_3_X","Holophryidae","Pelagothrix","Pelagothrix_alveolata","Eukaryota","Alveolata","Ciliophora","Prostomatea_3","Prostomatea_3_X","Holophryidae","Pelagothrix",NA
"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Cryptococcus","Cryptococcus_albidosimilis","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Agaricomycotina","Tremellomycetes","Cryptococcus",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocalpida","Porospathidae","Porospathis","Porospathis_holostoma","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocalpida","Porospathidae","Porospathis",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogromida","Challengeriidae","Protocystis","Protocystis_vicina","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogromida","Challengeriidae","Protocystis",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogromida","Challengeriidae","Protocystis","Protocystis_thomsoni","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogromida","Challengeriidae","Protocystis",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeodendrida","Coelodendridae","Coelodendrum","Coelodendrum_furcatissimum","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeodendrida","Coelodendridae","Coelodendrum",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Biecheleria","Biecheleria_baltica","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales","Suessiaceae","Biecheleria",NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX","Dexitrichides","Dexitrichides_pangi","Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Oligohymenophorea_X","Oligohymenophorea_XX","Dexitrichides",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gracilariales","Gracilariales_X","Gracilaria","Gracilaria_dura","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gracilariales","Gracilariales_X","Gracilaria",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Polyplacophora","Polyplacophora_X","Lepidochitona","Lepidochitona_cinerea","Eukaryota","Opisthokonta","Metazoa","Mollusca","Polyplacophora","Polyplacophora_X","Lepidochitona",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocalpida","Tuscaroridae","Tuscaretta","Tuscaretta_belknapi","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeocalpida","Tuscaroridae","Tuscaretta",NA
"Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Membranipora","Membranipora_membranacea","Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Membranipora",NA
"Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Cryptosula","Cryptosula_pallasiana","Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Cryptosula",NA
"Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Adeonellopsis","Adeonellopsis_sp.","Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Adeonellopsis",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Notoligotoma","Notoligotoma_nitens","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Notoligotoma",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Notoligotoma","Notoligotoma_hardyi","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Notoligotoma",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Apochrysa","Apochrysa_lutea","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Apochrysa",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Quasispermophorella","Quasispermophorella_ingwa","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Quasispermophorella",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Stenobiella","Stenobiella_muellerorum","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Stenobiella",NA
"Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogromida","Challengeriidae","Challengeron","Challengeron_diodon","Eukaryota","Rhizaria","Cercozoa","Phaeodarea","Phaeogromida","Challengeriidae","Challengeron",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Centropages","Centropages_hamatus","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Centropages",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Candacia","Candacia_pachydactyla","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Candacia",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Temora","Temora_longicornis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Temora",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Oenone","Oenone_fulgida","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Oenone",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Hydrachna","Hydrachna_globosa","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Hydrachna",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Rhabdocoela","Unclassified_Solenopharyngidae","Solenopharyngidae_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Unclassified",NA
"Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Resomia","Resomia_dunni","Eukaryota","Opisthokonta","Metazoa","Cnidaria","Cnidaria_X","Hydrozoa","Resomia",NA
"Eukaryota","Hacrobia","Picozoa","Picozoa_X","Picozoa_XX","Picozoa_XXX","Picozoa_XXXX","Picozoa_XXXX_sp.","Eukaryota","Hacrobia","Picozoa",NA,NA,NA,NA,NA
"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Haliclona","Haliclona_vansoesti","Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Haliclona",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Austrocroce","Austrocroce_attenuata","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Austrocroce",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Phascolosoma","Phascolosoma_agassizii","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Phascolosoma",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Phascolion","Phascolion_strombus","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Phascolion",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Apionsoma","Apionsoma_misakianum","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Apionsoma",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Epitrimerus","Epitrimerus_sabinae","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Chelicerata","Arachnida","Epitrimerus",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Dasybranchus","Dasybranchus_sp.","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Dasybranchus",NA
"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Volvocisporium","Volvocisporium_triumfetticola","Eukaryota","Opisthokonta","Fungi","Basidiomycota","Ustilaginomycotina","Exobasidiomycetes","Volvocisporium",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Pherusa","Pherusa_plumosa","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Pherusa",NA
"Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Euglyphida_X","Euglyphida_XX","Euglyphida_XX_sp.","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida",NA,NA,NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Acrocalanus","Acrocalanus_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Acrocalanus",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Mytiloida","Adipicola","Adipicola_sp.","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Mytiloida","Adipicola",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Doridicola","Doridicola_agilis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Doridicola",NA
"Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Paulinellidae","Paulinella","Paulinella_chromatophora","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Paulinellidae","Paulinella",NA
"Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Ovulinatidae","Ovulinata","Ovulinata_parva","Eukaryota","Rhizaria","Cercozoa","Filosa-Imbricatea","Euglyphida","Ovulinatidae","Ovulinata",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Filogranella","Filogranella_elatensis","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Filogranella",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Nicolea","Nicolea_zostericola","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Nicolea",NA
"Eukaryota","Apusozoa","Apusomonadidae","Apusomonadidae_Group-1","Apusomonadidae_Group-1_X","Apusomonadidae_Group-1_XX","Amastigomonas","Amastigomonas_sp.","Eukaryota","Apusozoa","Apusomonadidae","Apusomonadidae_Group-1","Apusomonadidae_Group-1_X","Apusomonadidae_Group-1_XX","Amastigomonas",NA
"Eukaryota","Rhizaria","Radiolaria","RAD-C","RAD-C_X","RAD-C_XX","RAD-C_XXX","RAD-C_XXX_sp.","Eukaryota","Rhizaria","Radiolaria","RAD-C",NA,NA,NA,NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Cestodaria","Austramphilina","Austramphilina_elongata","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Cestodaria","Austramphilina",NA
"Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea-Group-VI","Acantharea-Group-VI_X","Acantharea-Group-VI_XX","Acantharea-Group-VI_XX_sp.","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea-Group-VI",NA,NA,NA
"Eukaryota","Rhizaria","Radiolaria","Acantharea","Arthracanthida-Symphyacanthida","Arthracanthida-Symphyacanthida_X","Acanthometra","Acanthometra_sp.","Eukaryota","Rhizaria","Radiolaria","Acantharea","Arthracanthida-Symphyacanthida","Arthracanthida-Symphyacanthida_X","Acanthometra",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Trichuris","Trichuris_sp.","Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Trichuris",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Sabella","Sabella_pavonina","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Sabella",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Amphicorina","Amphicorina_ascidicola","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Amphicorina",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Amphicorina","Amphicorina_mobilis","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Amphicorina",NA
"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Niphates","Niphates_erecta","Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Niphates",NA
"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Haliclona","Haliclona_curacaoensis","Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Haliclona",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Spirobranchus","Spirobranchus_corniculatus","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Spirobranchus",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Pseudochitinopoma","Pseudochitinopoma_occidentalis","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Pseudochitinopoma",NA
